crop,N,P,K,temperature,humidity,ph,rainfall
Dill,82,95,96,27.322611464522588,84.35961221018107,5.638178895603993,746.8674290779012
Dill,87,86,97,25.43287126664594,87.23492763708387,5.977462301019351,569.1635115729748
Dill,100,83,90,27.81960167767941,84.08886079960591,5.864372703539146,711.4398097574954
Dill,93,78,84,23.317974188964115,81.6241723064899,5.929496167954457,671.6812659758338
Dill,100,88,101,27.724833753945138,78.87543524528127,6.005997854783105,741.7495512283787
Dill,100,77,103,24.088383919289726,80.55944593224758,5.889413254149963,629.8819621724266
Orange,12,23,90,24.57485372615854,49.394350339323495,5.492011828013915,771.6348294034892
Orange,20,24,81,23.644254216574925,55.35251596242329,5.744865891793349,698.1848987830074
Orange,22,26,85,20.047761395799693,47.16551194328414,5.577397225741705,878.0626403059509
Orange,21,20,85,23.580388951488878,46.96992963219921,5.740926371338544,745.4271250700031
Orange,25,18,75,23.495385672934113,55.367303509443715,5.840651179163831,790.6187157659166
Orange,10,19,73,23.359445820042048,54.16669788322919,5.547647958200157,826.5440790854459
Orange,25,13,85,21.611396624707865,52.76795739690897,5.807281334571119,700.4401662340415
Orange,17,16,84,19.87536596580788,54.09429042332217,5.708877708150789,774.6308942969589
Orange,10,13,77,21.898840125327887,54.930704824685826,5.5434750219542295,795.4121084486299
Orange,16,16,88,21.882176287158966,49.820575307053076,5.311293117493714,741.565926391567
Orange,16,25,78,20.05904299881665,51.98284418719168,5.899326510150196,816.4121420696174
Orange,14,13,74,21.44226603788142,49.47026294298148,5.818715070940787,888.1178648782522
Orange,24,19,78,21.86822283486211,48.50822078803077,5.449066747182945,786.3219300580117
Orange,16,31,80,21.183036950446585,54.88539028932916,5.599391468607203,733.2413582231716
Orange,27,20,87,24.237839853499214,50.09314670735907,5.7894892560169735,819.872146052612
Orange,17,19,80,19.25029717129062,50.94588569075537,5.361725415676841,857.0727340857836
Orange,24,20,90,22.211780337431826,51.033381164902806,5.830140880571152,732.2281450195746
Orange,11,32,88,19.708825772625698,47.268298459896585,5.5090935944924855,698.126858294723
Orange,28,15,82,19.534955115016377,46.643014881882046,5.677513996184981,702.1327967687192
Orange,26,13,89,22.550307693340898,53.51918115515612,5.750562546664052,829.6271543933775
Mandarin,98,60,75,15.779990991742629,48.75256818001681,6.457714059692047,1759.8632600323597
Mandarin,100,63,73,17.504667590967802,43.65134180156095,6.3704644068519,1661.1449003759853
Mandarin,102,59,77,17.33713922902307,48.6737417079852,6.122406578604055,1688.1032379720948
Mandarin,107,74,78,12.79617500500934,48.19264397131157,6.236304960634173,1617.6694075182716
Mandarin,97,63,72,13.291823873120352,44.94105383384441,6.400178985607493,1688.49011923031
Mandarin,91,68,76,15.069835733077188,40.73436835025569,6.0142321783490384,1699.8019774158859
Mandarin,106,64,85,14.631932511989575,43.22438225062693,6.056290648125639,1740.990698453029
Mandarin,96,69,86,17.015861352879952,41.993398623360214,6.172344965730617,1602.9352171987025
Mandarin,104,72,70,17.59635254871004,41.565972133421475,6.09382459467993,1747.4452691835943
Mandarin,104,66,86,13.259926717957427,47.13949900443055,6.452221182876076,1711.7367553638364
Mandarin,101,62,82,12.31409860529616,44.64431612304499,6.171456154310862,1711.6541653835056
Mandarin,102,74,85,12.399480780894155,40.26791662620105,6.523908828417946,1584.5883105551718
Mandarin,106,64,75,14.687672659179684,47.892270119602465,6.0662586572536075,1623.494180760049
Mandarin,100,58,76,14.637051484216103,48.65830607571108,6.270648076986241,1739.3227610555787
Mandarin,93,74,73,16.360130378694993,47.363297399851234,6.189710132331651,1612.5231724275297
Mandarin,89,64,69,15.489652753276019,39.204702749923385,6.336780736885571,1637.9771693495152
Mandarin,97,63,69,16.508269017848868,39.445153038838825,6.008377515962529,1733.2185412108067
Mandarin,102,68,77,13.394866245526707,40.55603860908144,6.214168249636631,1691.6880559613094
Mandarin,99,58,73,16.38077788860821,39.54940694700129,6.315845824833876,1657.8398826902455
Mandarin,93,66,68,14.0754242627279,41.03381207986977,6.502880691880412,1603.1348031921812
Grapefruit,97,96,28,21.79690682077536,50.096351545032405,7.162146664709387,668.9226041627167
Grapefruit,87,97,33,26.28350251033564,47.75580363399108,7.131702183347,743.3812572634984
Grapefruit,84,97,27,21.156132099220343,52.68771897449558,7.5784992888175715,622.3401549150398
Grapefruit,94,98,23,22.831208586504523,49.44051197505506,7.537407018096131,765.642228001961
Grapefruit,92,94,33,23.05972247953218,51.03530290578199,7.578271462842871,629.9829426587196
Grapefruit,92,97,29,21.501826102407577,49.04544321294638,7.256615603274975,710.7277249038617
Grapefruit,88,83,27,21.929791925170882,48.78684632186601,7.150017699354451,682.1645583263471
Grapefruit,101,90,24,23.462313281422468,44.85217729553612,7.587916164933097,610.0119900697015
Grapefruit,101,97,18,25.17303444007144,50.5480830843965,7.557950345455259,679.8080279757444
Grapefruit,86,93,23,22.399596617945903,49.60866522371618,7.308707411873361,680.2015993914488
Grapefruit,97,82,24,22.87332678287083,44.206108406311834,7.510271431381176,680.3003975794859
Grapefruit,100,94,17,23.507634485274384,53.385295284269844,7.403607218045854,656.9851970860186
Grapefruit,96,90,32,24.416231491739737,51.49961953284296,7.166537387464624,659.9679504949456
Grapefruit,88,88,26,23.04069085739213,44.329794822808964,7.234788009253025,691.2558296574706
Grapefruit,100,86,20,25.493054081404914,53.842149264143124,7.622665385235405,737.1837361153207
Grapefruit,91,81,34,25.510208473240162,49.477966443078685,7.173157819818174,661.5007722511243
Grapefruit,102,89,18,24.40597043869567,44.752801873123396,7.320033651113216,755.9536410639871
Grapefruit,93,94,15,21.652526705900687,51.74122006817242,7.666022404761007,706.1488171814877
Grapefruit,98,89,21,24.072177875837422,46.71018750037668,7.313518932878461,759.1021347663645
Grapefruit,99,90,27,22.129918750700174,53.48229482615964,7.562288872077891,610.7797281380149
Lemon,102,26,36,19.622423259114257,74.3099271789722,6.462502473928275,439.0894808312007
Lemon,84,13,35,20.27921738370633,80.38082022999151,6.4527195570976925,481.0397738757501
Lemon,96,31,29,24.88257116218429,75.95446745410815,6.4775192999221405,484.27280268031575
Lemon,96,14,36,20.31606735425176,76.97978140122623,6.93284360132287,472.30858972588123
Lemon,103,17,43,22.805424555579798,77.59778847356534,6.573948113321444,630.5811930785321
Lemon,98,28,39,22.709970608489275,81.08925383035492,6.490393673625868,617.7563526102206
Lemon,98,18,39,20.831595328530103,82.96169471238005,6.781332306917464,624.9999032203268
Lemon,90,27,45,22.387371536820076,74.77942990947683,6.584665144644422,443.84345438136256
Lemon,93,17,38,20.33969252698149,80.8523680168596,6.42253676993952,498.3081099345053
Lemon,91,27,28,24.824479954459875,81.38750723129493,6.694745695810281,503.3289719124017
Lemon,97,25,46,21.104693128455054,82.87480501108716,6.684264826547685,536.1210851894602
Lemon,101,24,42,22.103972070711286,73.898972284778,6.503688914165172,602.2280570901023
Lemon,92,29,41,22.301656062540893,76.64814747796305,6.674621433559625,607.0831500290949
Lemon,86,19,38,22.63192221639581,79.46357619464725,6.870729582284684,564.6351581546759
Lemon,103,30,46,22.2282009561812,81.11083093291425,6.526277350993358,486.22099484763896
Lemon,103,27,39,19.149411321023656,75.43130442543355,6.733075692877935,452.2823102354244
Lemon,85,30,31,20.89179987069999,79.60077074810602,6.7866464474417345,533.2548821571521
Lemon,85,24,35,20.347344587999906,82.77938611546986,6.640119448452044,482.2883122735581
Lemon,103,31,46,21.015795492888696,75.04887817310568,6.811411764175322,563.8087405007136
Lemon,88,19,45,19.483495689076356,78.38351731669859,6.489405387630927,588.9575543507223
Mango,68,85,80,22.879584582938467,48.385475413189695,6.159668644559431,1661.8623911954965
Mango,60,91,73,21.879033269236846,44.19720159607981,6.2743193739786935,1677.0986158207327
Mango,53,86,63,23.495652681506268,45.65527824963604,6.017089015739692,1570.295963322059
Mango,49,77,67,20.657122560913393,41.78348986843285,6.238175165035599,1648.9735569064064
Mango,68,86,66,19.211575740654638,47.68247507646754,6.300515010200099,1681.4981649474362
Mango,67,75,70,22.338804199521746,46.69299345660448,6.264818236393748,1535.8219738636976
Mango,66,81,62,19.63705428258114,47.88786861783711,6.276556411575757,1596.4169330421673
Mango,50,85,79,20.7760061357613,46.632849330554514,5.998936131655868,1586.0560175033115
Mango,58,78,62,19.05234611855827,43.70020250160208,6.171507697262628,1583.3979740242542
Mango,63,87,72,22.331834251553595,42.71375397975909,6.396872632411107,1570.9942907554769
Mango,61,77,71,19.35794552739584,47.02483567425152,6.331817259810892,1616.2320095602333
Mango,56,74,64,23.308141219521115,47.89422214532176,5.84677429344771,1678.2678430624867
Mango,49,91,70,21.930248680076836,45.50384280924937,5.923119518256531,1659.962870382146
Mango,64,90,80,21.325398870615885,42.0412356190622,5.99517956361271,1518.0176779971107
Mango,61,90,73,19.13666567079305,46.95031271342647,5.870602385698068,1586.4468301314182
Mango,60,91,61,23.88690562865076,46.2468813705414,6.313897605392088,1566.7413055398174
Mango,61,81,70,20.852828403812378,47.40601096307756,6.081508548855995,1512.0590646140322
Mango,49,74,67,22.052924728996008,41.205659500863305,5.864701927867489,1648.8345281019658
Mango,64,81,68,20.66083727630502,44.84470667673942,5.8713514616969045,1595.5370579881078
Mango,52,74,70,21.09106655519441,44.31873996439059,6.16006213584761,1542.4049689171259
Banana,68,44,93,24.152374511353315,85.55144686335551,6.129985686282307,1294.991019667319
Banana,78,38,89,26.665962647346348,83.24965727284514,5.689234608175309,1362.6782942596444
Banana,76,50,94,28.692575331917723,82.6308188738105,5.991312742487417,1308.984653478613
Banana,71,38,83,27.331532604172533,89.27574599115152,6.140058427427265,1359.6177794052546
Banana,85,40,88,24.661841833859253,89.66442073434295,6.017931659811724,1305.6006886889634
Banana,83,46,100,23.169193235294625,85.48414768545841,6.112066310088083,1313.565027994481
Banana,72,52,85,26.607784778060452,83.92383325083114,6.059915775070591,1250.042785348255
Banana,73,49,87,28.192611448095036,87.40513307325679,5.6241480700653455,1327.4725397120812
Banana,75,49,93,23.76763154394483,82.82708955774903,6.138820730731657,1233.5899749190175
Banana,87,39,99,27.592452027989655,89.77128892637602,6.184692407253065,1250.715336800509
Banana,74,51,97,24.30293017775578,88.18125600169478,5.890959032882711,1299.363382675117
Banana,68,42,83,26.521237175576307,89.43127774683562,5.6385738693152225,1346.8013833975356
Banana,83,44,87,27.23427998279546,80.18076475090749,5.6991318067475225,1239.8546042966045
Banana,70,38,92,27.06657426830568,85.69608082989176,5.955469547898358,1387.5276921584114
Banana,69,37,92,25.5783992817091,85.25761162505063,6.022854785036177,1269.134861295109
Banana,87,37,84,25.378447556462287,85.79497169381197,6.034661375108921,1310.4384426741424
Banana,82,42,95,25.720913315963827,82.60500040205793,6.176604498519313,1271.018410302347
Banana,75,54,92,23.95106136233603,89.27353931480174,6.137589550987272,1282.564730816622
Banana,68,48,94,24.160516176789184,84.69245243835942,5.654004390794881,1398.9282947434738
Banana,78,42,99,26.752532434053546,80.28791834462426,5.639543387652038,1422.4414425008997
Pineapple,79,54,67,35.63346506583097,47.741967739938254,6.256265167470119,1847.470541478484
Pineapple,77,57,76,33.13161806629036,46.87566489334918,6.2189640676016875,1895.7813591367997
Pineapple,76,49,78,33.62206771347228,52.071976715043945,6.696621183079058,1782.5384653149526
Pineapple,78,42,69,31.12081690490403,52.63818712163845,6.26165054538039,1831.7418885739994
Pineapple,70,52,77,33.42269730909503,51.82565474528233,6.799968483049184,1813.3893952013516
Pineapple,71,50,82,36.812363605546096,44.45364703325581,6.605256107912891,1768.1446549754821
Pineapple,81,51,80,32.73028382255161,45.22163014914301,6.7813017688043145,1911.7174475227469
Pineapple,76,53,83,31.80057434374803,47.89704143091225,6.5249608119951965,1808.4102846987441
Pineapple,83,49,81,33.97861413675467,45.65218744077027,6.468115547831507,1876.8788127476219
Pineapple,80,53,79,31.352353055888216,50.7451956065431,6.648696628628199,1740.636711841086
Pineapple,79,60,80,33.20279351086666,48.763027583972374,6.687996817241176,1919.9387084974305
Pineapple,84,61,81,35.248672841958246,49.14589850418636,6.56620608135483,1845.3635078716623
Pineapple,76,54,65,31.07689101729979,49.06249200710614,6.67094490860121,1899.6026310974805
Pineapple,79,45,78,33.38675221802501,47.1012701802766,6.625564004960978,1746.444706162382
Pineapple,83,47,66,35.67279662133881,50.11582822886666,6.317134640024412,1906.2154916301142
Pineapple,79,61,66,36.44407685094212,46.72950482221413,6.483247273917333,1870.286011814414
Pineapple,79,54,83,35.506177008231575,46.54021289757788,6.50347254775612,1822.6246406172672
Pineapple,66,58,75,32.866671178266365,46.596861135331515,6.2365942755825765,1785.2830654909865
Pineapple,68,43,76,36.88793596518257,45.56143890244083,6.603770769849574,1872.224860478737
Pineapple,76,61,71,35.99773504987203,50.85668576298126,6.427439018554405,1744.6738168331622
Jackfruit,25,30,74,26.05877733706681,38.72900467458978,7.266055779455728,1015.6000672960758
Jackfruit,26,23,75,24.57785105408476,38.07505147407845,7.107912764660148,1013.171495818589
Jackfruit,24,16,61,22.031704949119295,45.673695192811586,6.72399143547718,827.5878573244873
Jackfruit,31,20,69,26.29161982051026,45.554353572926345,7.28814209424945,1015.5673211806036
Jackfruit,27,33,65,25.73793876990977,39.41233794771227,7.2140171457644495,864.0816925280649
Jackfruit,15,30,64,21.29671845667902,45.58200064102303,7.2538730807290905,853.688133898907
Jackfruit,25,33,71,22.91975888707516,38.69514948386743,7.019855730264344,988.7474085604773
Jackfruit,34,17,66,26.792305620340287,43.17657757505018,6.829966690893604,974.8617322201285
Jackfruit,18,18,68,26.488866351056075,45.622844132141694,7.102871162949329,859.9506444205383
Jackfruit,15,19,65,22.525806671538305,39.52291120279491,6.773015884543819,1026.7035959794764
Jackfruit,15,33,70,26.183867589874186,40.75449576539261,6.9364927687172,949.3629193949317
Jackfruit,24,32,63,22.789753579086298,45.21500406483979,7.122809484581746,1009.6769159617048
Jackfruit,29,32,65,24.11212941343406,39.68094043000013,6.729173121600668,874.112994650389
Jackfruit,27,26,78,22.96938508592206,38.87178310177422,6.8409822680398245,1022.9964604380172
Jackfruit,30,28,65,22.60162363491471,41.874452500776606,6.827172871520941,894.3679384090975
Jackfruit,29,31,66,26.470127390196797,43.50921995770042,7.073157481389526,947.79790154843
Jackfruit,31,17,67,24.704889427939122,46.973143851882654,6.825177627828894,897.2756993892951
Jackfruit,29,27,65,23.400034625739185,44.126972464132045,6.8814535008556845,920.6646244227115
Jackfruit,17,30,65,22.0555232487496,45.19106592114545,6.819261817832674,938.6084696900443
Jackfruit,18,31,74,25.139996077374988,41.86777808346661,6.958548763818107,949.3265670527255
Durian,73,94,18,34.39077970028315,74.33151510564493,6.418777411459989,1379.9697999987561
Durian,77,91,23,31.839022735937874,69.52708118803974,6.877236217139506,1423.4353816797604
Durian,80,93,23,33.922626921699326,69.6825662829064,6.482061712696806,1377.5459679337537
Durian,68,80,18,34.50944982855727,77.2655891798041,6.67776202600442,1341.4892601834204
Durian,69,85,28,33.67483681391029,69.31082069099065,6.687790708954094,1306.2111876059416
Durian,81,93,30,33.47933125290402,69.60403355023465,6.875298246044383,1317.6004012298854
Durian,77,95,25,35.965598744627016,74.16033197769028,6.5455706915163,1404.575137378369
Durian,68,95,37,36.04616673742814,73.20367764515953,6.621634291248191,1472.0558378097946
Durian,78,84,28,34.98118887445077,77.20531895371995,6.3861737368714895,1482.8595614263204
Durian,78,78,31,36.27825741668142,71.94185013151042,6.7360787512338725,1325.5012229754757
Durian,77,93,23,32.83947933843804,74.06499134781313,6.507684112580342,1336.6122198569435
Durian,78,82,29,36.53153779555865,76.98128420953547,6.363139467979268,1420.9343482960546
Durian,83,80,23,36.34372746670938,74.46827931636727,6.8729731336203335,1339.6543252310714
Durian,79,96,24,33.78849233772109,71.69376899866592,6.579460108717713,1322.32750666029
Durian,68,81,31,31.674837309470504,73.451211196455,6.754276414758713,1363.9762283305859
Durian,80,86,19,32.07248922041075,68.52403389914193,6.385161775681035,1451.2703062756032
Durian,83,92,25,35.8156881488091,70.44846475937565,6.600094501840568,1476.8561509855085
Durian,77,90,22,33.97467043705196,69.24480173782698,6.338677379368043,1452.394224591131
Durian,82,83,27,35.09276986127109,68.88332852242064,6.628988715376599,1342.3740282068231
Durian,64,85,34,32.73172157465673,74.90938742062849,6.4014472103482,1357.5593168774685
Rambutan,24,39,60,21.74106133749468,66.13890524624425,5.008666549744252,1543.1531832592134
Rambutan,17,40,61,22.66555603835716,65.67424911886806,5.224692227176341,1427.0523156336083
Rambutan,30,45,67,24.36286732680101,68.22486280890075,5.008598743265538,1541.382749841048
Rambutan,19,49,62,25.3504246422241,70.43263455901212,5.115098576393183,1617.444147357256
Rambutan,17,45,70,21.43238880658639,72.2463772178663,5.065222515363426,1571.8658058151443
Rambutan,29,40,65,24.042142644553476,64.76091049535323,5.238385808161083,1533.9625106725641
Rambutan,16,47,62,25.648731018302094,65.46644280141062,5.393527846208003,1547.5603967389154
Rambutan,16,48,67,20.7607791816958,71.06099659869137,5.210790696581548,1622.0465103098636
Rambutan,25,41,62,24.036346928177892,73.0664921472001,5.196234235192619,1598.3069575844354
Rambutan,16,47,59,23.323175121484322,68.75263126228486,4.94977087158478,1565.8969464502068
Rambutan,16,48,62,22.550940246178868,65.52060741816962,5.255772969516988,1585.9235564583241
Rambutan,20,42,57,22.313656431309802,71.31695706782402,5.209153194978152,1575.742326612615
Rambutan,24,38,72,21.840508707489576,73.33022221275708,5.043721142186257,1506.5117048020716
Rambutan,35,41,71,24.92975638066124,70.13235204374212,4.967288563740746,1596.5095146189424
Rambutan,20,44,63,25.855560956912143,66.47226818096117,5.013064561697229,1458.3853229120618
Rambutan,24,46,60,25.44000398760159,66.90213106152133,4.946659646066829,1570.859932243799
Rambutan,22,56,59,25.33686955363595,72.25100962319476,5.359787748883836,1473.454666946224
Rambutan,25,38,65,20.81659018106786,73.05487089500186,5.055435363510938,1547.6413445520852
Rambutan,32,41,69,25.83866145996893,73.22888676763,5.383766276158834,1601.1460469222093
Rambutan,26,45,58,21.232343759323584,71.24829643236511,4.93680704233058,1529.1315883834764
Mangosteen,73,48,57,20.950037551122257,53.881845750994714,6.6516367050305085,1980.0259048361963
Mangosteen,59,32,58,20.836679355621833,52.68744217930784,6.256393644037088,1903.9744414556983
Mangosteen,60,32,57,21.515745492559848,51.85668957510956,6.769733465614753,1979.4536782289626
Mangosteen,72,43,45,23.733670299119897,51.475628475629655,6.513286569555712,1918.2018230222382
Mangosteen,59,35,42,19.837260378583128,50.84134776727963,6.2161799232382045,1923.9317458137823
Mangosteen,63,34,59,19.725130105341204,54.509247852609256,6.685904831383231,2049.096186355878
Mangosteen,67,47,43,23.618301952237267,49.129738845412604,6.2858087570688035,1959.1009269700223
Mangosteen,66,35,51,22.120917188808043,54.28656642472215,6.6908302663473025,2002.1152332889328
Mangosteen,71,30,53,21.667910491280978,55.69462872663559,6.52187708529488,2037.386507298168
Mangosteen,77,45,40,18.5829587354304,49.357015464096946,6.609109793862107,1886.0439563340767
Mangosteen,67,43,41,21.494525167548698,57.87440345500856,6.559401648695385,1954.4515908958927
Mangosteen,67,38,57,21.945441311439176,50.31156160273324,6.420919843112063,2034.1938755810738
Mangosteen,63,33,43,19.696328643779758,54.20354853468306,6.715486811663929,1991.381731420313
Mangosteen,77,31,43,23.020869455612598,53.409615466787955,6.791412648420136,1864.099396776
Mangosteen,77,41,41,21.429692254268367,56.781699430810846,6.5313028989558894,1887.7260804072691
Mangosteen,63,39,43,22.78111604496627,56.62976419268182,6.289864848018942,1892.9916901658926
Mangosteen,61,43,46,19.68020909590627,48.79373730569751,6.2451421724814855,1954.1511327500148
Mangosteen,61,29,41,21.95881346426951,52.55744519384657,6.432837475210872,1914.6993607117863
Mangosteen,62,40,46,19.891250456286592,57.47039270388122,6.582630431931925,1856.2361036079426
Mangosteen,70,32,57,21.115283786172892,49.566813270585605,6.42355597761638,1874.4458569685607
Coconut,65,23,70,31.844036438433626,74.63695026152726,6.236477070533249,1589.176876658461
Coconut,49,29,61,29.69413081644266,67.53603385195943,6.463887976115576,1427.4377099046203
Coconut,51,24,72,31.92713360188716,71.67349676298883,6.226683226387285,1495.0091163704733
Coconut,49,19,64,33.17962186269065,73.66377716606914,6.543930245213103,1553.922547691811
Coconut,57,32,78,30.33447788973914,68.05945687144852,6.184241135555064,1434.6828739848738
Coconut,59,17,64,28.718331414808137,71.00874865932275,6.299871197114099,1423.6494925227964
Coconut,49,25,62,28.410770407102348,69.65789084247496,6.615149522162828,1507.573246896215
Coconut,59,18,67,30.829964272497826,66.58268051356391,6.231307383739574,1430.6827610336197
Coconut,67,17,74,31.802282181553764,73.02883410572443,6.110590664865342,1551.5415436121132
Coconut,55,15,78,31.54245214942955,69.49477316017365,6.57089480935527,1603.8610808553742
Coconut,59,25,70,32.18640245768991,68.07519215601612,6.571791240213981,1523.1092216959069
Coconut,60,31,68,30.90718397281389,69.61959730723909,6.15250994974799,1483.1738381824027
Coconut,53,23,77,32.55265175084231,74.90120416156931,6.681136350532421,1542.6494065313125
Coconut,54,19,70,31.68598353024753,69.72241674400746,6.334830787634518,1475.8273262397383
Coconut,53,32,77,30.520529753133832,67.23710118961917,6.448908195323858,1473.312661155471
Coconut,68,18,60,29.399018753902205,70.96722601406094,6.5815041670656615,1465.7442438651315
Coconut,51,29,59,29.93442687433057,73.82825897942482,6.135232743721214,1524.8981217318167
Coconut,67,29,71,30.37582227427459,74.87572786400645,6.339919903028885,1466.059763623329
Coconut,51,26,60,28.760492011331532,74.71114218975958,6.577567368615774,1412.8252671094574
Coconut,58,23,72,31.843620632943896,71.73184549971496,6.648299594152524,1526.8300356315374
Lychee,57,66,34,17.726712177771336,70.24977677587283,7.15467185185602,1705.9651765282013
Lychee,44,72,39,20.733683376013243,69.8188433240468,7.073324520789223,1832.0918135258044
Lychee,42,65,25,20.885379050830124,70.57894689561063,7.453516845702109,1669.4253072295942
Lychee,46,75,37,18.483743995213267,68.23317375126658,7.206851201791451,1854.5932121423655
Lychee,55,62,37,18.251017200730743,68.78019820767449,7.037744317518764,1854.726347609856
Lychee,51,62,26,18.110621956083655,72.82418896278352,7.187015472606713,1724.2342436502397
Lychee,40,61,24,17.087444298245597,70.6334442857209,7.595377073219463,1730.0987902382672
Lychee,46,64,30,19.051625620815308,72.0080987231116,7.597055842859525,1838.247705700611
Lychee,43,76,36,17.183453389328903,75.72661091342508,7.000484200646538,1778.3494825757953
Lychee,43,65,35,17.086302368214877,73.57521980609316,7.43184072907651,1761.4922792472858
Lychee,56,66,24,16.93487500109259,75.11632753982616,7.250643217113347,1674.9014718258588
Lychee,38,77,42,16.27688665507689,73.26949940754704,7.0078662182038585,1674.4446848308146
Lychee,47,75,30,15.203592207335433,74.6196427770387,7.072865531799027,1763.2681009495016
Lychee,43,72,35,18.034979493119355,70.14771868574095,7.346666048252943,1855.62726109456
Lychee,52,62,33,19.756041578329082,69.48808376124828,7.245390845417577,1688.6360766396203
Lychee,45,66,37,15.92657479790591,69.29062257342422,7.361835537611871,1757.5732386594104
Lychee,53,61,34,15.392082725165285,76.18687125800592,7.241644448368459,1809.1600032972508
Lychee,40,64,42,19.579651139169755,69.04181931340825,7.576300208985549,1855.647368515344
Lychee,49,80,29,15.618802706699961,72.45289334018555,7.524455196031719,1783.3590835340933
Lychee,50,75,43,20.053355787988128,70.25373612640055,7.422456708876652,1841.787047636024
Longan,39,78,76,16.422939193556818,56.75994535308696,5.731526396194195,1273.5031815978557
Longan,38,81,82,17.008406844546297,62.690561369037795,6.068425001255038,1300.0511352878761
Longan,45,84,81,18.82272754992611,61.47461761634897,5.768297292144629,1402.2678407985434
Longan,38,86,68,14.946539408977825,59.32076650672872,6.039986499350623,1412.8411124867976
Longan,48,81,71,18.650001793765213,61.07986945171956,6.23324638929239,1259.1605008827823
Longan,53,71,74,16.459136297328396,55.67446948109827,5.854531313579193,1247.2551435329667
Longan,52,76,77,16.783400803258182,62.00011381551236,6.2256498012933825,1248.0283498660679
Longan,52,77,83,18.60971540696839,63.14011639093774,5.760152251038517,1359.849250956843
Longan,39,78,83,14.807409348081826,61.237005581073234,5.756516711148354,1399.0226344826388
Longan,55,87,70,17.863903246019294,57.059270886886786,5.8789866323050815,1302.3619379721738
Longan,44,75,77,19.417979917313055,62.70574224290373,6.22192244228325,1237.27001532242
Longan,51,71,72,15.91233900510023,57.15710404206936,5.7851953906086475,1317.239018095603
Longan,47,83,82,17.275631130086346,62.675238241508346,5.947002883011661,1237.0559453862043
Longan,39,80,81,18.170308453722683,64.25069948778545,6.265001561129189,1373.689367898919
Longan,38,70,66,14.98251751522172,55.142556808309834,5.944712981466887,1362.0401172713155
Longan,37,87,70,16.965508863560668,55.26491370229487,5.871347367152293,1273.4835333211297
Longan,49,83,78,14.820103914310295,55.767693019568796,5.746375535029112,1264.9682345504834
Longan,55,89,72,19.96131641642776,62.392608472291556,5.930533115243427,1251.2296747878545
Longan,38,80,81,14.748266478227071,63.97374948844373,6.257315324859142,1374.356994787506
Longan,53,76,77,19.65713373968256,57.31286458651779,6.186519287697513,1345.3261341321424
Guava,44,95,54,27.44408828863278,75.90727731382643,6.4578642100194905,1105.6517375084206
Guava,37,95,59,28.175722305210346,76.00646382294032,6.023854703642874,1015.9113238420701
Guava,44,82,46,29.316504744051283,73.32487755260435,6.056288939283646,1148.939458306604
Guava,25,89,49,28.31074885712614,82.0348014745302,6.227809884607278,1193.3234031767174
Guava,34,88,53,28.369858448628918,82.52529316794582,6.04040969781094,1092.4681791973462
Guava,35,91,58,31.025086928334584,75.46715630511734,6.180781162012853,1202.0224540544496
Guava,36,93,63,29.096045135242697,78.1334178234926,6.223268346400869,1114.593633565327
Guava,28,88,46,30.886316921011673,81.17716692808466,6.1081504310333,1072.6324995415562
Guava,29,98,59,30.159166793285365,81.6627025326975,6.0373462600395795,1183.0595330747567
Guava,31,92,62,29.985785356154693,79.12968000681897,6.055798623295003,1075.5272572160436
Guava,33,84,46,27.738777264208963,81.28969991261616,6.3053612577950755,1141.5498625415185
Guava,31,81,62,27.787769859132773,76.31511406886324,6.50643417402725,1053.0073990498242
Guava,34,87,51,28.792116617239966,78.41465303284718,6.1475004309370185,1087.0828172598044
Guava,34,99,55,30.73043647925438,73.94385122702339,6.552694251587393,1189.2701318202498
Guava,32,82,64,27.395038946916774,74.71077485712108,6.146386655919217,1050.1501199339716
Guava,39,82,51,30.691436773333706,79.7320098635947,6.254068488398222,1161.4507544640935
Guava,38,92,47,29.332239754035868,76.27791128624405,6.0510243401256405,1032.5173993345304
Guava,32,100,61,29.34990550114955,73.45277449941145,6.44517932038425,1181.932153526695
Guava,34,100,57,29.968970046708623,81.1519673921728,6.0523320503557665,1130.5414001648514
Guava,44,84,64,31.343496707518973,74.73008293035983,6.3354539657227,1157.8255143688061
Apple,91,22,72,30.10716700174798,54.0772961760387,5.496804154893198,618.0441759711433
Apple,85,16,69,32.540675016609455,57.0396116005039,5.574360289626104,607.0465197602588
Apple,93,18,78,31.575166099858095,57.13598072772848,5.536575424493026,528.5452838159168
Apple,83,29,83,32.92661641865132,55.681828541345354,5.539750074982601,594.3752675525232
Apple,95,15,70,30.337504413449086,62.40899085762711,5.078533345629307,535.12780088578
Apple,86,21,84,30.952054351862305,56.82603372464085,5.201207935097754,520.7747498018944
Apple,85,32,77,28.7856999920971,54.10762139458883,5.502127103980659,561.1021852112648
Apple,95,20,85,32.639842749686856,58.867334660183914,5.427711895414273,562.1247723137709
Apple,83,31,84,29.461966833271333,62.63948816258977,5.497602070476699,561.881363555118
Apple,101,29,76,30.343180125944905,62.2634226762325,5.561049878428074,534.2429583584537
Apple,92,21,75,27.771840410729197,59.534167775002096,5.416008002097678,543.4022915675389
Apple,92,21,76,29.217668375661535,62.22264471951254,5.555936043092986,621.9946736719567
Apple,90,28,69,27.472699777390172,62.389821823881974,5.261543052370294,467.0322687016295
